[Studie]								
Studienkuerzel = wWHO2011						
Land = WHO							
Jahrgang = 2011							
Geschlecht = w							
Gewichtung = 							
Normierung =							
Quelle = WHO							
Quelle(X) = https://www.who.int						
Bemerkung = 							
Minimum = 0							
Maximum = 19							
Spalten = a,l,lsd,gl,gm,gs,bmil,bmim,bmis					
(MissingData = -1)							
[Rohdaten]								
5.42	111.6696	4.9023	-0.4803	18.9545	0.14514	-0.9605	15.2448	0.09875
5.50	112.1753	4.9346	-0.4834	19.1276	0.14569	-0.978	15.2464	0.0992
5.58	112.6767	4.9657	-0.4864	19.3004	0.14624	-0.9954	15.2487	0.09966
5.67	113.174	4.9966	-0.4894	19.473	0.14679	-1.0126	15.2516	0.10012
5.75	113.6672	5.0275	-0.4924	19.6455	0.14735	-1.0296	15.2551	0.10058
5.83	114.1565	5.0583	-0.4954	19.818	0.1479	-1.0464	15.2592	0.10104
5.92	114.6421	5.089	-0.4984	19.9908	0.14845	-1.063	15.2641	0.10149
6.00	115.1244	5.1196	-0.5013	20.1639	0.149	-1.0794	15.2697	0.10195
6.08	115.6039	5.149	-0.5043	20.3377	0.14955	-1.0956	15.276	0.10241
6.17	116.0812	5.1784	-0.5072	20.5124	0.1501	-1.1115	15.2831	0.10287
6.25	116.5568	5.2089	-0.51	20.6885	0.15065	-1.1272	15.2911	0.10333
6.33	117.0311	5.2371	-0.5129	20.8661	0.1512	-1.1427	15.2998	0.10379
6.42	117.5044	5.2665	-0.5157	21.0457	0.15175	-1.1579	15.3095	0.10425
6.50	117.9769	5.296	-0.5185	21.2274	0.1523	-1.1728	15.32	0.10471
6.58	118.4489	5.3243	-0.5213	21.4113	0.15284	-1.1875	15.3314	0.10517
6.67	118.9208	5.3538	-0.524	21.5979	0.15339	-1.2019	15.3439	0.10562
6.75	119.3926	5.3822	-0.5268	21.7872	0.15393	-1.216	15.3572	0.10608
6.83	119.8648	5.4107	-0.5294	21.9795	0.15448	-1.2298	15.3717	0.10654
6.92	120.3374	5.4393	-0.5321	22.1751	0.15502	-1.2433	15.3871	0.107
7.00	120.8105	5.4667	-0.5347	22.374	0.15556	-1.2565	15.4036	0.10746
7.08	121.2843	5.4954	-0.5372	22.5762	0.1561	-1.2693	15.4211	0.10792
7.17	121.7587	5.523	-0.5398	22.7816	0.15663	-1.2819	15.4397	0.10837
7.25	122.2338	5.5519	-0.5423	22.9904	0.15717	-1.2941	15.4593	0.10883
7.33	122.7098	5.5796	-0.5447	23.2025	0.1577	-1.306	15.4798	0.10929
7.42	123.1868	5.6062	-0.5471	23.418	0.15823	-1.3175	15.5014	0.10974
7.50	123.6646	5.6342	-0.5495	23.6369	0.15876	-1.3287	15.524	0.1102
7.58	124.1435	5.6622	-0.5518	23.8593	0.15928	-1.3395	15.5476	0.11065
7.67	124.6234	5.6891	-0.5541	24.0853	0.1598	-1.3499	15.5723	0.1111
7.75	125.1045	5.716	-0.5563	24.3149	0.16032	-1.36	15.5979	0.11156
7.83	125.5869	5.7431	-0.5585	24.5482	0.16084	-1.3697	15.6246	0.11201
7.92	126.0706	5.7703	-0.5606	24.7853	0.16135	-1.379	15.6523	0.11246
8.00	126.5558	5.7975	-0.5627	25.0262	0.16186	-1.388	15.681	0.11291
8.08	127.0424	5.8249	-0.5647	25.271	0.16237	-1.3966	15.7107	0.11335
8.17	127.5304	5.8511	-0.5667	25.5197	0.16287	-1.4047	15.7415	0.1138
8.25	128.0199	5.8774	-0.5686	25.7721	0.16337	-1.4125	15.7732	0.11424
8.33	128.5109	5.9038	-0.5704	26.0284	0.16386	-1.4199	15.8058	0.11469
8.42	129.0035	5.9303	-0.5722	26.2883	0.16435	-1.427	15.8394	0.11513
8.50	129.4975	5.9569	-0.574	26.5519	0.16483	-1.4336	15.8738	0.11557
8.58	129.9932	5.9823	-0.5757	26.819	0.16532	-1.4398	15.909	0.11601
8.67	130.4904	6.0078	-0.5773	27.0896	0.16579	-1.4456	15.9451	0.11644
8.75	130.9891	6.0347	-0.5789	27.3635	0.16626	-1.4511	15.9818	0.11688
8.83	131.4895	6.059	-0.5804	27.6406	0.16673	-1.4561	16.0194	0.11731
8.92	131.9912	6.0848	-0.5819	27.9208	0.16719	-1.4607	16.0575	0.11774
9.00	132.4944	6.1106	-0.5833	28.204	0.16764	-1.465	16.0964	0.11816
9.08	132.9989	6.1352	-0.5847	28.4901	0.16809	-1.4688	16.1358	0.11859
9.17	133.5046	6.1599	-0.5859	28.7791	0.16854	-1.4723	16.1759	0.11901
9.25	134.0118	6.1846	-0.5872	29.0711	0.16897	-1.4753	16.2166	0.11943
9.33	134.5202	6.2095	-0.5883	29.3663	0.16941	-1.478	16.258	0.11985
9.42	135.0299	6.233	-0.5895	29.6646	0.16983	-1.4803	16.2999	0.12026
9.50	135.541	6.2579	-0.5905	29.9663	0.17025	-1.4823	16.3425	0.12067
9.58	136.0533	6.2816	-0.5915	30.2715	0.17066	-1.4838	16.3858	0.12108
9.67	136.567	6.3039	-0.5925	30.5805	0.17107	-1.485	16.4298	0.12148
9.75	137.0821	6.3277	-0.5934	30.8934	0.17146	-1.4859	16.4746	0.12188
9.83	137.5987	6.3516	-0.5942	31.2105	0.17186	-1.4864	16.52	0.12228
9.92	138.1167	6.3741	-0.595	31.5319	0.17224	-1.4866	16.5663	0.12268
10.00	138.6363	6.3967	-0.5958	31.8578	0.17262	-1.4864	16.6133	0.12307
10.08	139.1575	6.4179	-1	-1	-1	-1.4859	16.6612	0.12346
10.17	139.6803	6.4407	-1	-1	-1	-1.4851	16.71	0.12384
10.25	140.2049	6.462	-1	-1	-1	-1.4839	16.7595	0.12422
10.33	140.7313	6.4835	-1	-1	-1	-1.4825	16.81	0.1246
10.42	141.2594	6.505	-1	-1	-1	-1.4807	16.8614	0.12497
10.50	141.7892	6.5266	-1	-1	-1	-1.4787	16.9136	0.12534
10.58	142.3206	6.5467	-1	-1	-1	-1.4763	16.9667	0.12571
10.67	142.8534	6.567	-1	-1	-1	-1.4737	17.0208	0.12607
10.75	143.3874	6.5872	-1	-1	-1	-1.4708	17.0757	0.12643
10.83	143.9222	6.6075	-1	-1	-1	-1.4677	17.1316	0.12678
10.92	144.4575	6.6277	-1	-1	-1	-1.4642	17.1883	0.12713
11.00	144.9929	6.6465	-1	-1	-1	-1.4606	17.2459	0.12748
11.08	145.528	6.6652	-1	-1	-1	-1.4567	17.3044	0.12782
11.17	146.0622	6.6838	-1	-1	-1	-1.4526	17.3637	0.12816
11.25	146.5951	6.7009	-1	-1	-1	-1.4482	17.4238	0.12849
11.33	147.1262	6.7193	-1	-1	-1	-1.4436	17.4847	0.12882
11.42	147.6548	6.736	-1	-1	-1	-1.4389	17.5464	0.12914
11.50	148.1804	6.7526	-1	-1	-1	-1.4339	17.6088	0.12946
11.58	148.7023	6.7689	-1	-1	-1	-1.4288	17.6719	0.12978
11.67	149.2197	6.7835	-1	-1	-1	-1.4235	17.7357	0.13009
11.75	149.7322	6.7993	-1	-1	-1	-1.418	17.8001	0.1304
11.83	150.239	6.8133	-1	-1	-1	-1.4123	17.8651	0.1307
11.92	150.7394	6.827	-1	-1	-1	-1.4065	17.9306	0.13099
12.00	151.2327	6.8403	-1	-1	-1	-1.4006	17.9966	0.13129
12.08	151.7182	6.8516	-1	-1	-1	-1.3945	18.063	0.13158
12.17	152.1951	6.864	-1	-1	-1	-1.3883	18.1297	0.13186
12.25	152.6628	6.8744	-1	-1	-1	-1.3819	18.1967	0.13214
12.33	153.1206	6.8858	-1	-1	-1	-1.3755	18.2639	0.13241
12.42	153.5678	6.8952	-1	-1	-1	-1.3689	18.3312	0.13268
12.50	154.0041	6.904	-1	-1	-1	-1.3621	18.3986	0.13295
12.58	154.429	6.9122	-1	-1	-1	-1.3553	18.466	0.13321
12.67	154.8423	6.9184	-1	-1	-1	-1.3483	18.5333	0.13347
12.75	155.2437	6.9254	-1	-1	-1	-1.3413	18.6006	0.13372
12.83	155.633	6.9319	-1	-1	-1	-1.3341	18.6677	0.13397
12.92	156.0101	6.9362	-1	-1	-1	-1.3269	18.7346	0.13421
13.00	156.3748	6.9415	-1	-1	-1	-1.3195	18.8012	0.13445
13.08	156.7269	6.9446	-1	-1	-1	-1.3121	18.8675	0.13469
13.17	157.0666	6.9471	-1	-1	-1	-1.3046	18.9335	0.13492
13.25	157.3936	6.9489	-1	-1	-1	-1.297	18.9991	0.13514
13.33	157.7082	6.9518	-1	-1	-1	-1.2894	19.0642	0.13537
13.42	158.0102	6.9524	-1	-1	-1	-1.2816	19.1289	0.13559
